/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_353.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_353.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_353.jpg,-1,1,0,14.0199
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_427.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_427.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_427.jpg,0,1,0,14.63874
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_504.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_504.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_504.jpg,0,1,0,15.31407
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_579.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_579.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_579.jpg,0,1,0,16.12934
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_651.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_651.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_651.jpg,0,1,0,16.97391
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_720.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_720.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_720.jpg,0,1,0,17.40452
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_787.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_787.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_787.jpg,0,1,0,18.24745
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_863.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_863.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_863.jpg,0,1,0,19.02625
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_37_933.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_37_933.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_37_933.jpg,0,1,0,19.82997
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_008.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_008.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_008.jpg,0,1,0,20.62679
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_083.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_083.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_083.jpg,0,1,0,21.14727
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_158.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_158.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_158.jpg,-0.1,1,0,21.95592
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_229.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_229.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_229.jpg,-0.3,1,0,22.71365
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_309.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_309.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_309.jpg,0,1,0,23.49886
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_384.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_384.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_384.jpg,0,1,0,24.08926
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_458.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_458.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_458.jpg,0,1,0,24.86086
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_530.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_530.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_530.jpg,-0.15,1,0,25.62062
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_598.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_598.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_598.jpg,-0.3,1,0,26.15242
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_674.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_674.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_674.jpg,-0.02941176,1,0,26.85028
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_741.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_741.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_741.jpg,-0.09411765,1,0,27.41415
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_813.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_813.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_813.jpg,-0.2117647,1,0,28.15324
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_886.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_886.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_886.jpg,-0.2411765,1,0,28.69034
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_38_959.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_38_959.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_38_959.jpg,-0.2411765,1,0,29.41045
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_029.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_029.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_029.jpg,-0.2588235,1,0,30.12769
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_104.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_104.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_104.jpg,-0.2705882,1,0,30.18643
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_180.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_180.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_180.jpg,-0.2705882,1,0,30.18747
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_256.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_256.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_256.jpg,-0.2647059,1,0,30.18823
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_333.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_333.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_333.jpg,-0.2235294,1,0,30.19072
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_402.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_402.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_402.jpg,-0.2235294,1,0,30.19029
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_469.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_469.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_469.jpg,-0.2176471,1,0,30.1902
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_539.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_539.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_539.jpg,-0.2117647,1,0,30.19018
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_619.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_619.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_619.jpg,-0.2117647,1,0,30.18982
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_687.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_687.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_687.jpg,-0.1529412,1,0,30.19168
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_755.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_755.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_755.jpg,0.005882353,1,0,30.18903
/home/mikel.brostrom/behavioral-cloning/data/IMG/center_2021_03_15_11_19_39_836.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/left_2021_03_15_11_19_39_836.jpg,/home/mikel.brostrom/behavioral-cloning/data/IMG/right_2021_03_15_11_19_39_836.jpg,0.04705882,1,0,30.18794
